idProduto,idCliente,idVendedor,quantidade,valor
22,233,138,59,10871.93
19,937,92,58,15475.56
12,777,118,86,64916.240000000005
49,24,124,74,13718.119999999999
6,255,121,54,50206.5
8,174,108,27,9999.99
25,747,115,37,32832.32
46,813,40,66,2261.16
12,907,86,22,16606.48
1,155,39,40,33249.6
23,421,51,41,5057.349999999999
49,852,63,19,3522.22
13,923,101,19,17393.93
36,434,73,65,27327.95
25,233,111,88,78087.68000000001
49,386,125,60,11122.8
37,91,88,79,59916.76
48,295,113,46,12529.939999999999
36,645,27,84,35316.12
41,935,64,22,16706.36
30,558,141,50,23798.5
4,160,55,26,22559.42
35,564,9,33,18853.23
46,493,57,41,1404.6599999999999
21,806,120,77,44882.53
28,938,75,8,2478.8
33,598,90,23,8351.53
45,931,54,19,12735.89
15,140,114,70,49419.3
45,883,103,74,49602.939999999995
29,508,116,93,33174.96
7,618,141,39,3113.76
22,778,99,70,12898.900000000001
43,735,54,79,13881.88
40,158,6,84,45106.32
7,397,105,8,638.72
11,318,42,5,3832.7
29,393,49,60,21403.2
49,99,135,42,7785.96
39,662,125,13,12493.65
8,411,16,96,35555.520000000004
23,294,89,26,3207.1
19,318,34,64,17076.48
26,397,131,29,20707.449999999997
33,68,148,39,14161.29
18,998,59,17,6696.47
40,961,12,55,29533.9
32,106,111,4,1485.72
25,799,128,25,22184
27,822,147,33,10541.85
12,222,66,51,38496.840000000004
28,442,110,94,29125.9
42,270,14,25,10519.5
8,401,34,80,29629.6
22,917,71,35,6449.450000000001
50,712,120,52,10448.36
33,311,2,74,26870.14
5,558,112,76,62371.67999999999
31,114,127,70,50164.1
18,787,89,49,19301.59
42,944,91,88,37028.64
19,66,147,20,5336.4
15,84,103,31,21885.69
13,182,35,61,55843.67
43,537,87,12,2108.64
32,207,73,54,20057.22
23,511,99,51,6290.849999999999
6,306,5,64,59504
1,289,138,82,68161.68000000001
29,179,5,13,4637.360000000001
14,914,78,57,2061.12
40,201,90,90,48328.200000000004
11,603,149,43,32961.22
9,729,116,76,24165.72
21,509,48,69,40219.409999999996
31,130,98,65,46580.95
13,13,111,73,66829.31
37,32,16,81,61433.64000000001
22,927,123,28,5159.56
44,805,70,28,11007.92
2,274,81,41,15187.220000000001
6,152,88,96,89256
16,612,63,60,55026.6
28,827,129,30,9295.5
26,210,76,16,11424.8
6,138,140,59,54855.25
26,394,52,64,45699.2
34,450,60,33,10392.69
38,113,64,82,55605.840000000004
7,238,44,6,479.04
10,656,84,78,41836.86
44,797,55,62,24374.68
31,328,30,31,22215.53
44,72,56,42,16511.88
7,25,121,63,5029.92
21,110,65,21,12240.69
49,605,60,48,8898.24
39,133,45,60,57663
11,653,15,37,28361.98
25,790,134,87,77200.32
32,541,117,60,22285.8
30,817,6,77,36649.69
4,406,3,74,64207.579999999994
31,232,83,82,58763.659999999996
24,480,68,3,1357.17
49,40,60,67,12420.46
22,390,23,76,14004.52
33,282,78,5,1815.5500000000002
15,350,109,41,28945.59
29,232,31,89,31748.08
8,114,63,9,3333.33
32,91,67,51,18942.93
21,835,134,49,28561.61
2,405,25,60,22225.2
23,37,60,85,10484.75
41,766,143,94,71381.72
43,669,99,88,15463.36
9,534,65,24,7631.280000000001
9,278,68,80,25437.600000000002
37,826,18,76,57641.44
38,170,88,43,29159.16
12,676,6,4,3019.36
22,291,101,29,5343.83
17,9,106,49,16141.090000000002
34,592,91,29,9132.97
2,5,107,90,33337.8
38,805,71,27,18309.24
27,256,29,41,13097.449999999999
47,177,51,75,10242
33,832,97,77,27959.47
13,835,80,27,24717.690000000002
41,2,65,91,69103.58
8,435,138,54,19999.98
25,443,65,46,40818.56
44,172,109,82,32237.48
41,397,18,48,36450.24
7,464,97,92,7345.280000000001
10,316,148,66,35400.42
41,357,92,17,12909.46
40,77,108,19,10202.62
20,327,95,4,516.32
42,370,124,17,7153.259999999999
6,237,26,68,63223
48,766,142,3,817.17
6,734,125,53,49276.75
3,837,111,67,30777.120000000003
30,929,33,100,47597
31,63,138,11,7882.93
13,280,103,41,37534.270000000004
12,61,4,20,15096.800000000001
31,373,82,3,2149.89
24,316,88,35,15833.65
3,300,92,78,35830.08
11,746,81,1,766.54
16,957,35,75,68783.25
37,885,129,62,47023.280000000006
32,605,112,18,6685.74
24,335,90,93,42072.27
36,487,68,49,20601.07
8,140,25,11,4074.07
22,519,39,61,11240.470000000001
46,845,46,17,582.42
9,77,111,88,27981.36
45,501,93,45,30163.949999999997
44,55,23,8,3145.12
42,590,143,1,420.78
34,466,67,98,30863.14
47,347,82,4,546.24
38,90,36,11,7459.32
36,979,121,15,6306.45
5,939,89,49,40213.32
5,299,81,61,50061.479999999996
36,103,25,69,29009.670000000002
28,995,63,3,929.5500000000001
37,582,79,32,24270.08
26,173,33,73,52125.649999999994
28,860,64,79,24478.15
2,499,15,81,30004.02
31,156,98,66,47297.58
33,532,47,39,14161.29
5,586,141,17,13951.56
44,683,74,15,5897.099999999999
46,235,136,57,1952.82
45,808,130,79,52954.49
44,185,72,26,10221.64
18,674,37,56,22058.960000000003
29,215,86,45,16052.400000000001
10,802,14,17,9118.29
18,628,141,17,6696.47
13,778,133,76,69575.72
13,173,106,96,87885.12
38,940,108,45,30515.4
17,973,129,90,29646.9
20,816,99,90,11617.2
11,452,66,40,30661.6
31,324,92,51,36548.13
20,182,25,38,4905.040000000001
14,122,21,84,3037.4399999999996
16,245,44,74,67866.14
12,286,138,71,53593.64
5,737,13,10,8206.8
9,175,122,21,6677.370000000001
19,520,18,47,12540.539999999999
28,800,1,33,10225.050000000001
10,838,85,94,50418.78
44,484,112,32,12580.48
46,821,110,72,2466.72
20,761,122,91,11746.28
10,430,37,59,31645.83
21,892,147,23,13406.47
34,199,77,14,4409.02
10,160,84,77,41300.49
25,175,102,51,45255.36
47,654,124,16,2184.96
36,891,110,34,14294.62
8,90,149,72,26666.64
37,583,106,60,45506.4
49,77,64,62,11493.56
14,597,148,41,1482.56
35,245,125,84,47990.03999999999
41,333,93,68,51637.84
35,827,7,52,29708.119999999995
14,978,80,37,1337.9199999999998
7,1000,143,36,2874.2400000000002
11,201,109,7,5365.78
19,107,142,65,17343.3
29,301,136,26,9274.720000000001
40,360,106,42,22553.16
27,308,123,75,23958.75
17,70,140,77,25364.570000000003
17,907,60,25,8235.25
6,869,120,53,49276.75
10,712,93,60,32182.2
12,785,45,1,754.84
22,741,11,6,1105.6200000000001
17,270,1,39,12846.990000000002
27,520,31,64,20444.8
1,343,79,8,6649.92
34,398,39,14,4409.02
17,703,18,77,25364.570000000003
17,389,50,63,20752.83
29,993,59,57,20333.04
46,147,48,53,1815.78
25,531,121,52,46142.72
27,452,124,20,6389
5,362,29,75,61550.99999999999
6,330,21,93,86466.75
30,262,104,96,45693.12
38,738,40,23,15596.76
44,193,7,22,8649.08
37,358,11,64,48540.16
8,730,6,46,17037.02
47,873,26,77,10515.12
36,485,99,38,15976.34
45,167,67,81,54295.10999999999
28,131,62,65,20140.25
29,355,145,21,7491.120000000001
30,458,109,59,28082.230000000003
6,644,74,72,66942
13,830,83,32,29295.04
10,474,42,94,50418.78
30,95,19,51,24274.47
12,6,121,100,75484
39,400,1,62,59585.1
41,989,108,43,32653.34
46,726,80,41,1404.6599999999999
17,267,104,23,7576.43
15,674,135,52,36711.48
38,287,40,33,22377.96
13,291,28,35,32041.45
28,536,45,55,17041.75
44,541,96,20,7862.799999999999
24,432,127,48,21714.72
40,304,97,39,20942.22
43,190,59,97,17044.84
2,896,21,77,28522.34
32,918,10,82,30457.260000000002
25,607,77,31,27508.16
41,159,73,55,41765.9
36,72,7,88,36997.840000000004
26,888,124,89,63550.45
9,982,88,82,26073.54
47,407,92,56,7647.360000000001
14,972,46,20,723.1999999999999
17,16,144,27,8894.070000000002
38,86,146,19,12884.28
17,953,56,77,25364.570000000003
6,905,31,55,51136.25
28,71,30,10,3098.5
46,946,62,29,993.54
37,332,119,56,42472.64
17,610,86,11,3623.51
11,724,29,53,40626.619999999995
28,86,51,30,9295.5
16,59,71,90,82539.9
41,435,83,75,56953.5
43,229,16,49,8610.28
31,698,92,71,50880.73
49,663,38,89,16498.82
12,804,113,62,46800.08
28,758,130,77,23858.45
26,684,79,81,57838.049999999996
2,955,1,85,31485.7
28,338,134,57,17661.45
21,717,142,47,27395.829999999998
34,470,63,60,18895.8
9,668,108,87,27663.390000000003
28,121,61,60,18591
39,96,48,14,13454.699999999999
35,462,98,6,3427.8599999999997
29,344,35,12,4280.64
42,322,80,10,4207.799999999999
18,259,7,8,3151.28
3,578,110,15,6890.400000000001
14,617,40,40,1446.3999999999999
21,370,37,26,15155.14
44,481,27,80,31451.199999999997
3,830,59,66,30317.760000000002
27,656,119,29,9264.05
41,367,44,96,72900.48
22,652,134,22,4053.94
29,609,114,55,19619.600000000002
2,562,63,42,15557.640000000001
27,833,20,8,2555.6
1,628,99,17,14131.08
47,714,121,67,9149.52
44,52,78,25,9828.5
32,841,30,25,9285.75
19,26,120,36,9605.52
26,843,146,44,31418.199999999997
29,885,51,47,16765.84
36,297,131,28,11772.04
33,863,88,82,29775.02
4,893,20,2,1735.34
6,81,17,3,2789.25
49,120,85,36,6673.68
9,598,35,48,15262.560000000001
16,751,11,91,83457.01
35,332,102,26,14854.059999999998
33,573,141,11,3994.21
1,875,115,90,74811.6
18,703,112,88,34664.08
47,245,23,42,5735.52
47,286,89,64,8739.84
10,95,12,2,1072.74
42,272,23,37,15568.859999999999
5,585,32,85,69757.8
48,407,64,12,3268.68
34,157,14,76,23934.68
43,799,101,7,1230.04
37,248,15,35,26545.4
26,556,3,91,64978.549999999996
45,838,115,55,36867.049999999996
49,500,114,26,4819.88
14,852,122,15,542.4
25,203,98,74,65664.64
36,563,54,77,32373.11
4,47,6,66,57266.219999999994
24,261,18,35,15833.65
47,909,138,67,9149.52
28,683,115,45,13943.250000000002
47,684,72,30,4096.8
5,337,28,10,8206.8
39,35,128,40,38442
44,448,146,58,22802.12
25,538,14,27,23958.72
33,814,82,45,16339.95
18,96,79,58,22846.780000000002
32,665,115,29,10771.47
33,716,30,40,14524.400000000001
4,899,116,57,49457.189999999995
31,632,141,15,10749.45
11,881,99,3,2299.62
25,454,12,18,15972.48
6,748,6,70,65082.5
45,408,94,9,6032.789999999999
43,205,86,37,6501.64
10,570,115,18,9654.66
46,716,127,10,342.59999999999997
32,748,43,94,34914.42
22,256,127,44,8107.88
10,164,86,67,35936.79
30,345,78,71,33793.87
18,68,53,93,36633.630000000005
29,767,112,58,20689.760000000002
25,851,39,90,79862.4
4,455,86,74,64207.579999999994
26,208,14,17,12138.849999999999
43,6,147,18,3162.96
45,558,90,81,54295.10999999999
32,402,116,10,3714.3
12,27,9,36,27174.24
7,418,142,91,7265.4400000000005
28,645,87,61,18900.850000000002
30,112,61,39,18562.83
19,432,112,90,24013.8
33,468,58,53,19244.83
36,216,115,14,5886.02
42,318,104,54,22722.12
3,241,73,35,16077.6
8,157,100,25,9259.25
35,87,101,64,36563.84
46,517,94,43,1473.1799999999998
33,801,32,36,13071.960000000001
29,484,125,30,10701.6
14,843,122,84,3037.4399999999996
49,941,106,28,5190.639999999999
16,208,11,99,90793.89
31,573,36,48,34398.24
21,742,116,25,14572.25
39,482,112,48,46130.399999999994
19,728,134,67,17876.94
22,840,77,81,14925.87
32,875,81,69,25628.670000000002
32,553,141,41,15228.630000000001
21,762,19,76,44299.64
22,758,100,5,921.35
28,232,143,53,16422.050000000003
29,208,32,28,9988.16
36,937,17,68,28589.24
37,165,80,11,8342.84
16,243,102,91,83457.01
6,968,96,72,66942
13,378,28,58,53097.26
46,701,14,68,2329.68
15,327,94,87,61421.13
34,78,128,90,28343.7
18,360,127,40,15756.400000000001
25,978,109,34,30170.24
15,940,62,33,23297.670000000002
24,435,100,6,2714.34
46,175,52,64,2192.64
26,163,99,6,4284.299999999999
44,283,120,90,35382.6
10,795,102,96,51491.520000000004
38,277,132,8,5424.96
21,603,40,39,22732.71
31,253,63,86,61630.18
40,103,130,57,30607.86
31,608,140,92,65929.96
45,480,143,76,50943.56
27,964,107,55,17569.75
32,360,148,25,9285.75
9,804,69,68,21621.960000000003
22,615,33,11,2026.97
49,194,122,62,11493.56
48,959,35,47,12802.33
23,190,43,11,1356.85
39,952,105,11,10571.55
34,254,82,17,5353.81
20,45,148,40,5163.200000000001
33,995,90,48,17429.28
13,687,147,90,82392.3
27,721,109,56,17889.2
25,274,74,49,43480.64
28,304,57,48,14872.800000000001
27,170,56,19,6069.55
18,634,60,2,787.82
19,505,87,18,4802.76
27,210,108,75,23958.75
28,972,54,25,7746.250000000001
41,602,49,79,59991.02
8,813,51,79,29259.23
10,723,36,9,4827.33
49,122,10,91,16869.579999999998
32,148,93,74,27485.82
25,955,111,52,46142.72
8,696,76,76,28148.12
25,804,131,4,3549.44
37,995,50,75,56883.00000000001
40,135,34,55,29533.9
8,497,40,75,27777.75
36,244,109,7,2943.01
28,983,122,98,30365.300000000003
44,139,73,16,6290.24
40,349,93,22,11813.560000000001
26,779,19,14,9996.699999999999
42,442,75,94,39553.32
24,368,90,92,41619.88
49,914,34,99,18352.62
7,690,144,9,718.5600000000001
49,711,88,83,15386.539999999999
9,919,81,97,30843.090000000004
5,289,52,43,35289.24
34,840,50,30,9447.9
30,293,46,67,31889.99
18,47,61,23,9059.93
26,962,11,65,46413.25
30,2,68,44,20942.68
7,211,74,42,3353.28
40,582,126,95,51013.1
41,825,16,42,31893.96
15,495,14,73,51537.270000000004
39,819,20,64,61507.2
48,95,20,55,14981.449999999999
43,15,117,29,5095.88
34,872,130,85,26769.05
36,949,15,16,6726.88
5,351,124,75,61550.99999999999
47,931,20,65,8876.4
23,138,107,2,246.7
10,536,82,93,49882.41
11,142,49,43,32961.22
31,761,29,9,6449.67
7,228,78,79,6307.360000000001
19,610,41,54,14408.279999999999
3,767,66,7,3215.52
9,284,78,2,635.94
43,16,64,12,2108.64
37,810,132,8,6067.52
6,721,22,55,51136.25
42,248,23,18,7574.039999999999
29,519,34,83,29607.760000000002
22,992,10,32,5896.64
6,966,121,67,62293.25
1,23,25,16,13299.84
1,586,78,35,29093.4
45,754,85,93,62338.829999999994
42,749,50,3,1262.34
6,99,92,39,36260.25
16,836,112,23,21093.53
23,542,48,15,1850.25
32,765,38,13,4828.59
32,880,2,62,23028.66
1,212,61,10,8312.4
45,600,96,24,16087.439999999999
50,725,85,68,13663.24
38,813,144,22,14918.64
23,418,102,50,6167.5
26,544,53,5,3570.25
21,864,59,57,33224.729999999996
7,892,59,27,2155.6800000000003
9,398,6,59,18760.230000000003
24,998,28,43,19452.77
29,164,65,51,18192.72
40,892,93,36,19331.28
7,714,47,52,4151.68
39,907,99,71,68234.55
21,108,32,62,36139.18
38,796,147,34,23056.08
38,607,46,78,52893.36
17,596,146,39,12846.990000000002
17,346,7,97,31952.770000000004
18,24,102,5,1969.5500000000002
34,36,119,84,26454.12
48,705,73,7,1906.73
41,641,26,58,44044.04
23,568,95,79,9744.65
45,126,16,3,2010.9299999999998
14,84,9,62,2241.9199999999996
13,433,47,14,12816.58
44,669,138,46,18084.44
12,178,18,89,67180.76000000001
22,965,122,49,9029.230000000001
45,80,114,59,39548.28999999999
19,158,87,37,9872.34
17,661,118,62,20423.420000000002
22,329,140,21,3869.67
18,693,139,85,33482.35
10,723,85,48,25745.760000000002
7,721,76,22,1756.48
42,593,130,59,24826.019999999997
45,830,83,76,50943.56
20,410,30,39,5034.120000000001
42,317,26,87,36607.86
24,510,47,53,23976.67
19,76,84,37,9872.34
8,822,62,23,8518.51
29,703,11,69,24613.68
41,688,47,29,22022.02
48,152,69,25,6809.75
36,600,11,25,10510.75
2,184,18,88,32596.960000000003
18,725,51,8,3151.28
46,603,149,61,2089.8599999999997
42,887,28,88,37028.64
15,311,85,18,12707.82
17,528,86,18,5929.38
38,22,29,6,4068.7200000000003
36,505,85,98,41202.14
28,683,54,57,17661.45
38,322,41,25,16953
38,98,10,83,56283.96
9,83,33,75,23847.750000000004
44,202,90,24,9435.36
4,900,99,38,32971.46
8,193,22,75,27777.75
27,740,65,21,6708.45
38,952,112,27,18309.24
16,45,126,18,16507.98
17,698,118,32,10541.12
34,104,101,7,2204.51
2,202,26,39,14446.380000000001
37,528,145,81,61433.64000000001
47,813,42,94,12836.64
45,994,138,83,55635.729999999996
31,250,52,76,54463.88
40,93,132,47,25238.06
32,408,136,52,19314.36
42,132,95,24,10098.72
39,867,23,98,94182.9
31,6,131,35,25082.05
18,997,16,65,25604.15
5,964,3,48,39392.64
23,706,118,60,7401
42,667,10,42,17672.76
17,822,34,13,4282.33
36,857,31,75,31532.25
34,437,21,29,9132.97
24,716,88,15,6785.849999999999
16,472,140,52,47689.72
49,654,114,64,11864.32
27,456,127,83,26514.35
29,556,138,31,11058.320000000002
35,957,96,66,37706.46
33,601,92,86,31227.460000000003
42,472,149,33,13885.74
44,130,134,26,10221.64
39,752,127,34,32675.699999999997
49,640,110,62,11493.56
4,363,149,43,37309.81
12,531,88,46,34722.64
31,445,102,27,19349.01
25,810,73,41,36381.76
15,704,137,85,60009.15
36,413,40,73,30691.39
29,826,77,7,2497.04
26,170,126,20,14281
39,814,7,56,53818.799999999996
23,101,54,38,4687.3
22,272,149,20,3685.4
19,240,95,89,23746.98
43,948,89,22,3865.84
28,612,57,63,19520.550000000003
46,456,65,87,2980.62
12,47,93,78,58877.520000000004
19,844,28,44,11740.08
9,840,145,81,25755.570000000003
36,802,46,5,2102.15
27,575,67,11,3513.95
41,244,81,83,63028.54
23,731,67,42,5180.7
2,933,138,89,32967.380000000005
45,880,50,16,10724.96
35,346,45,49,27994.19
32,498,66,30,11142.9
16,276,91,79,72451.69
21,518,115,80,46631.2
5,634,8,93,76323.23999999999
26,897,109,64,45699.2
19,880,86,97,25881.54
35,367,104,92,52560.52
40,393,106,16,8591.68
14,156,20,63,2278.08
3,772,103,59,27102.24
23,833,123,7,863.4499999999999
35,646,30,29,16567.989999999998
20,369,89,55,7099.400000000001
4,221,104,65,56398.549999999996
32,188,141,80,29714.4
50,845,13,19,3817.67
13,120,10,94,86054.18000000001
44,515,122,58,22802.12
20,321,148,96,12391.68
48,158,103,72,19612.079999999998
29,425,47,48,17122.56
6,818,150,7,6508.25
35,218,78,96,54845.759999999995
7,517,88,62,4950.08
33,173,107,1,363.11
25,872,65,34,30170.24
32,189,94,3,1114.29
19,252,140,95,25347.899999999998
27,727,116,67,21403.149999999998
22,316,69,14,2579.78
7,350,102,28,2235.52
5,677,77,34,27903.12
11,268,73,94,72054.76
40,362,27,79,42421.42
40,582,83,97,52087.060000000005
11,592,56,38,29128.519999999997
24,396,87,94,42524.659999999996
40,532,15,61,32755.780000000002
22,278,23,94,17321.38
41,526,77,60,45562.8
46,214,140,21,719.4599999999999
37,854,142,52,39438.880000000005
18,977,57,100,39391
34,978,76,67,21100.31
28,140,144,92,28506.2
27,863,134,33,10541.85
4,258,105,81,70281.26999999999
22,579,98,68,12530.36
36,771,62,97,40781.71
33,749,51,54,19607.940000000002
21,455,86,84,48962.76
39,326,49,79,75922.95
35,242,11,19,10854.89
9,61,141,17,5405.490000000001
11,577,70,56,42926.24
46,901,105,76,2603.7599999999998
39,314,104,62,59585.1
32,350,146,41,15228.630000000001
44,22,148,23,9042.22
18,324,69,3,1181.73
15,802,49,62,43771.38
21,595,77,36,20984.04
24,722,141,32,14476.48
16,102,82,55,50441.05
29,429,102,41,14625.52
3,357,13,53,24346.08
40,785,97,19,10202.62
42,46,76,27,11361.06
10,235,143,35,18772.95
28,327,20,40,12394
14,243,46,31,1120.9599999999998
50,194,117,65,13060.45
33,248,95,38,13798.18
50,862,57,11,2210.23
32,593,21,74,27485.82
23,520,121,53,6537.549999999999
39,638,47,42,40364.1
15,2,116,30,21179.7
18,701,85,99,38997.090000000004
32,413,53,80,29714.4
43,357,63,72,12651.84
28,67,14,62,19210.7
10,850,146,69,37009.53
36,977,93,94,39520.42
49,575,96,2,370.76
22,149,140,22,4053.94
31,453,110,60,42997.8
36,65,128,3,1261.29
17,624,53,43,14164.630000000001
39,363,99,68,65351.399999999994
4,606,130,29,25162.43
8,459,99,67,24814.79
15,969,25,41,28945.59
43,461,106,12,2108.64
22,343,59,37,6817.990000000001
36,407,131,100,42043
36,645,94,34,14294.62
39,106,18,78,74961.9
41,853,96,62,47081.56
38,624,74,2,1356.24
2,368,3,90,33337.8
19,839,131,20,5336.4
42,194,42,43,18093.539999999997
5,625,137,26,21337.68
41,300,135,91,69103.58
18,576,64,50,19695.5
46,430,47,33,1130.58
23,161,65,54,6660.9
25,313,147,6,5324.16
26,861,66,67,47841.35
19,886,44,66,17610.12
13,970,102,3,2746.41
12,547,42,78,58877.520000000004
15,302,140,36,25415.64
16,276,136,94,86208.34
18,265,48,25,9847.75
41,612,119,88,66825.44
42,579,132,57,23984.46
1,272,49,42,34912.08
41,709,59,81,61509.78
24,651,44,29,13119.31
5,656,57,17,13951.56
42,621,5,9,3787.0199999999995
32,122,11,5,1857.15
39,440,76,90,86494.5
45,489,140,98,65690.37999999999
40,394,98,50,26849
37,986,143,92,69776.48000000001
5,802,142,7,5744.759999999999
10,749,13,85,45591.45
16,822,116,11,10088.210000000001
10,21,9,65,34864.05
22,298,133,8,1474.16
30,214,85,8,3807.76
36,101,114,40,16817.2
2,788,64,67,24818.14
37,393,68,56,42472.64
31,380,92,19,13615.97
29,78,114,53,18906.16
40,214,18,84,45106.32
4,397,34,30,26030.1
13,709,27,33,30210.510000000002
14,822,82,4,144.64
47,487,51,90,12290.4
42,523,39,80,33662.399999999994
19,715,80,11,2935.02
26,870,30,27,19279.35
10,20,12,35,18772.95
17,207,105,98,32282.180000000004
39,329,140,69,66312.45
9,705,90,93,29571.210000000003
32,498,77,23,8542.89
20,482,20,33,4259.64
49,67,67,49,9083.619999999999
22,523,105,100,18427
23,487,144,77,9497.949999999999
31,629,120,71,50880.73
6,929,83,67,62293.25
25,560,120,52,46142.72
16,960,108,5,4585.55
22,730,91,90,16584.3
42,177,122,96,40394.88
49,915,15,48,8898.24
28,961,36,99,30675.15
20,815,59,94,12133.52
19,291,135,90,24013.8
7,186,144,40,3193.6000000000004
3,372,132,48,22049.28
12,813,10,28,21135.52
22,475,95,50,9213.5
43,385,25,20,3514.4
14,18,12,36,1301.7599999999998
25,652,96,100,88736
7,631,84,82,6546.88
40,667,18,46,24701.08
10,529,129,87,46664.19
3,267,37,68,31236.48
47,853,109,34,4643.04
21,687,31,45,26230.05
45,254,112,3,2010.9299999999998
38,102,117,70,47468.4
7,562,75,33,2634.7200000000003
5,898,147,50,41034
26,684,113,50,35702.5
29,318,125,64,22830.08
25,835,25,88,78087.68000000001
20,571,134,3,387.24
16,96,30,56,51358.16
6,202,140,33,30681.75
33,997,108,39,14161.29
41,911,62,54,41006.52
26,584,30,43,30704.149999999998
32,410,118,25,9285.75
42,133,65,72,30296.159999999996
40,767,90,93,49939.14
38,916,45,49,33227.88
34,113,84,8,2519.44
36,855,112,21,8829.03
14,830,88,68,2458.8799999999997
39,293,135,14,13454.699999999999
11,684,138,64,49058.56
48,335,118,21,5720.19
44,257,12,91,35775.74
47,42,32,79,10788.24
25,444,45,30,26620.8
29,48,129,65,23186.800000000003
35,58,49,51,29136.809999999998
6,525,54,61,56714.75
34,380,43,63,19840.59
